text,target
Nếu nhà cs cơ thì nên vào côg an mak thi đầu vào côg an cx khó vl,Nếu nhà có cơ thì nên vào công an mà thi đầu vào công an cũng khó vl
hc FTU cũg zui nhg nếu ai ko năng động ko thik hđ clb thì cg hơi mệt vs áp lục đặc bt là thi cuối kì FTU điên vl 🖕🏻,học FTU cũng vui nhưng nếu ai không năng động không thích hoạt động clb thì cũng hơi mệt với áp lực đặc biệt là thi cuối kì FTU điên vl 🖕🏻
Vote vào côg an nhé b.,Vote vào công an nhé bạn.
Trg chất lượng svien tốt nhưg cx k cs j ngoài chất lượng svien tốt =))) môi trg thì tuyệt,Trường chất lượng sinh viên tốt nhưng cũng không có gì ngoài chất lượng sinh viên tốt =))) môi trường thì tuyệt
ôi z thì vào ftu ik:3,ôi vậy thì vào ftu đi:3
Tatm ftu tht ra cũg thg kiểu dạy cx hơi ấy và thay vào đók hok chuyên kt ngol hơn chứ ank đg hc và thấy chọn nghành này là sai lầm tuổi 18 vì n k chuyên 1 chút zề dạy kiểu 50 nn 50 kt thì lsao đủ để kthuc cạnh tranh và chắc chắn hc thêm ngoài nh,Thật ra ftu thật ra cũng thường kiểu dạy cũng hơi ấy và thay vào đó học chuyên kinh tế ngon hơn chứ anh đang học và thấy chọn nghành này là sai lầm tuổi 18 vì nó không chuyên 1 chút gì dạy kiểu 50 ngôn ngữ 50 kinh tế thì làm sao đủ để kiến thức cạnh tranh và chắc chắn học thêm ngoài nhiều
e đã set nguyện vọng vào ftu và đag cbi tất cả để vào ftu lun ấy ạk em ch baoh nghĩ sẽ hc côg an,em đã set nguyện vọng vào ftu và đang chuẩn bị tất cả để vào ftu luôn ấy ạ em chưa bao giờ nghĩ sẽ học công an
chỉ vì lời tư vấn của b mẹ mak mẹ e bắt theo côg an đấy ạk:)))))),chỉ vì lời tư vấn của bạn mẹ mà mẹ em bắt theo công an đấy ạ:))))))
Chính xác lunnn.,Chính xác luôn.
🎯 Hk chỉ cần hiểu mik dũng kảm thừa nhận 'mặt tối' trg mk mak còn thấu kảm tha thứ vs lỗi lầm của mik,🎯 Không chỉ cần hiểu mình dũng cảm thừa nhận 'mặt tối' trong mình mà còn thấu cảm tha thứ với lỗi lầm của mình
thì ms cs thể thấu kảm dc cho ng 💙,thì mới có thể thấu cảm được cho người 💙
'Thích nghi' khác zới niềm hp ý nghĩa của ziệc cs 1 ng bn cùng tiến,'Thích nghi' khác với niềm hạnh phúc ý nghĩa của việc có 1 người bạn cùng tiến
cùng trải qua nhx bài hok để phát triển để trở thành phiên bản tốt nhất của chính mk nka ),cùng trải qua những bài học để phát triển để trở thành phiên bản tốt nhất của chính mình nha )
Tui là kiểu hướng nội thik nghi tần nào tui cg thík nghi dc nhg cuối cùng tui vẫn thik ở một mik lm khùg lm điên,Tui là kiểu hướng nội thích nghi tần nào tui cũng thích nghi được nhưng cuối cùng tui vẫn thích ở một mình làm khùng làm điên
nên cái ziệc tìm ng cùng tần số vs tui n xa vời wa,nên cái việc tìm người cùng tần số với tui nó xa vời quá
"Z hoá ra sống gần 30 năm nay uổng phí rùi, tui vẫn ch tìm đc ng cho mik niềm hp, đág để suy ngẫm","Thế hoá ra sống gần 30 năm nay uổng phí rồi, tui vẫn chưa tìm được người cho mình niềm hạnh phúc, đáng để suy ngẫm"
Kbiet nữa,Không biết nữa
eeee mik là tầng jz,eeee mình là tầng gì vậy
"Tìm đc ng cs tầng 2, tầng 3 giữa thời buổi này khó như mò kim đáy biển","Tìm được người có tầng 2, tầng 3 giữa thời buổi này khó như mò kim đáy biển"
"lâu lắm rui ms thấy 1 post hữu ích và cs chiều sâu tâm lý nnay, kảm ơn thớt","lâu lắm rồi mới thấy 1 post hữu ích và có chiều sâu tâm lý như này, cảm ơn thớt"
Tht là chán nhx ng cùng tần số.,Thật là chán những người cùng tần số.
Kco j thú vị.,Không có gì thú vị.
Ko ai chán cái tôi của mik àh!,Không ai chán cái tôi của mình à!
Cs tự kỷ wa k?,Có tự kỷ quá không?
Nh khi mk phản ứng mạnh vs ngkhac chỉ vì mìk chx hiểu rõ điều j trg mk đag bị chạm tới.,Nhiều khi mình phản ứng mạnh với người khác chỉ vì mình chưa hiểu rõ điều gì trong mình đang bị chạm tới.
Gần đây mk cg đg tìm hiểu khá nh về ziệc nhận diện cấu trúc snghi và điểm mạnh của mỗi ng.,Gần đây mình cũng đang tìm hiểu khá nhiều về việc nhận diện cấu trúc suy nghĩ và điểm mạnh của mỗi người.
Cs một bài test khá thú vị giúp nhìn rõ hơn điều đók.,Có một bài test khá thú vị giúp nhìn rõ hơn điều đó.
"Ai qtam thì nhắn mìk, mìnk gửi để tham khảo nhé.","Ai quan tâm thì nhắn mình, mình gửi để tham khảo nhé."
Là vì nếu cs v1 v3 to mak v2 cx to nốt thì thảm hoạ ;)),Là vì nếu có vòng 1 vòng 3 to mà vòng 2 cũng to nốt thì thảm hoạ ;))
Vì đấy là nơi ctoi thík và muốn n bé.,Vì đấy là nơi chúng tôi thích và muốn nó bé.
"Chứ méo ph là ctoi cần qtam vòng nào vì ""nó lm ng khác thấy tôi quyến rũ"".","Chứ méo phải là chúng tôi cần quan tâm vòng nào vì ""nó làm người khác thấy tôi quyến rũ""."
Đứa nào thấy kệ mẹ n qtrong là t thik :))),Đứa nào thấy kệ mẹ nó quan trọng là tôi thích :)))
dáng hình chữ nhật và dáng đồng hồ cát cs thể cs cùng size vòng 1 và vòng 3 nhg đg nào nta cx thấy dáng đhc đẹp hơn,dáng hình chữ nhật và dáng đồng hồ cát có thể có cùng size vòng 1 và vòng 3 nhưng đường nào người ta cũng thấy dáng đồng hồ cát đẹp hơn
sự khác biệt nằm ở v2 đấy =)),sự khác biệt nằm ở vòng 2 đấy =))
Tôi thsu qt đến câu hỏi: Vì shao phụ nữ lại chú tâm qá mức đến vòng 2 trg khi thứ lm họ quyến rũ lại là vòng 1 và vòng 3?,Tôi thực sự quan tâm đến câu hỏi: Vì sao phụ nữ lại chú tâm quá mức đến vòng 2 trong khi thứ làm họ quyến rũ lại là vòng 1 và vòng 3?
B bt s tsao 90 60 90 là quyến rũ trg khi 90 80 90 là béo k,Bạn biết sao tại sao 90 60 90 là quyến rũ trong khi 90 80 90 là béo không
V2 ms là qtrong nhứt ko cs v1 màk v2 nhỏ là cx ổn rùi,Vòng 2 mới là quan trọng nhất không có vòng 1 mà vòng 2 nhỏ là cũng ổn rồi
Dzừa lòng mìnk trc dzừa lòng ng sau,Vừa lòng mình trước vừa lòng người sau
Thấy vòng 2 qtrong ch b?,Thấy vòng 2 quan trọng chưa bạn?
Bn bik vì shaooo áo croptop ra đời ko?,Bạn biết vì sao áo croptop ra đời không?
T cs ht 3 vòng nên t k care mấy cnay lun😮‍💨 dưỡng da thui,Tôi có hết 3 vòng nên tôi không care mấy cái này luôn😮‍💨 dưỡng da thôi
Ko bik bsi kê cho bé thuốc j.,Không biết bác sĩ kê cho bé thuốc gì.
Nh trc c cj lúc 8m cũg bị cs uống ks 5 ngày cs kẽm và 1 loại gọi là nc vôi nhì của bệnh viện nhi TW,Nhưng trước con chị lúc 8 tháng cũng bị có uống kháng sinh 5 ngày có kẽm và 1 loại gọi là nước vôi nhì của bệnh viện nhi Trung Ương
cnay kiểu lm trung hoà axit giúp bé ko bị ik phân nhầy nx.,cái này kiểu làm trung hoà axit giúp bé không bị đi phân nhầy nữa.
Chúc bé mau khoẻ.,Chúc bé mau khoẻ.
"Sau đợt này, e cứ cho bé uống kẽm 1 tg nhé","Sau đợt này, em cứ cho bé uống kẽm 1 thời gian nhé"
=))) th cứ từ từ trải nghiệm,=))) thôi cứ từ từ trải nghiệm
"C nào cg z thui b :)) 2026 r, thân ai nấy lo ik nka.","Con nào cũng vậy thôi bạn :)) 2026 rồi, thân ai nấy lo đi nha."
Còn thik ở zới bme thì đừng lấy zk.,Còn thích ở với bố mẹ thì đừng lấy vợ.
Ở chung thì bỏ nhau sớm,Ở chung thì bỏ nhau sớm
Kiểu j là kiểu j b .,Kiểu gì là kiểu gì bạn .
B tl tnay chắc ch lấy ck nhỉ .,Bạn trả lời thế này chắc chưa lấy chồng nhỉ .
Ck mik kp nhu nhược mak là cố nhịn nhưnng k đc .,Chồng mình không phải nhu nhược mà là cố nhịn nhưng không được .
Ah ấy lun cố gắng bảo vệ vk c chứ k p kiểu g như b ns đâu nhé:)),Anh ấy luôn cố gắng bảo vệ vợ con chứ không phải kiểu gì như bạn nói đâu nhé:))
Êu s ck b kiểu g ý,Êu sao chồng bạn kiểu gì ý
"Từ ngày đẻ ra tới g cs ai phụ đc zề đâu c , hai vkck xoay như chong chóng","Từ ngày đẻ ra tới giờ có ai phụ được gì đâu chị , hai vợ chồng xoay như chong chóng"
T cg bố ck đây .,Tôi cũng bố chồng đây .
Chứ t vs mẹ ck thì hoà thuận k zì,Chứ tôi với mẹ chồng thì hoà thuận không gì
t cx v :)),tôi cũng vậy :))
Nhg vẫn ở riêng hẳn 1 nhà cơ.,Nhưng vẫn ở riêng hẳn 1 nhà cơ.
"Kể cả k ai phụ e, ở ở cùng vẫn cho là ở chung","Kể cả không ai phụ em, ở ở cùng vẫn cho là ở chung"
"T điên lắm , nhờn vs t thì t cho bt luonn dm , đ ghét ai baoh đâu nhưg đã thù thì thù dai dẳng tới 8 kiếp","Tôi điên lắm , nhờn với tôi thì tôi cho biết luôn dm , đéo ghét ai bao giờ đâu nhưng đã thù thì thù dai dẳng tới 8 kiếp"
=)) nhà mom này giống nhà t suốt ngày cãi nhau nma chỉ là cãi nhau dzới bố ck chứ kphai mẹ ck,=)) nhà mom này giống nhà tôi suốt ngày cãi nhau nhưng mà chỉ là cãi nhau với bố chồng chứ không phải mẹ chồng
"Ck mih cn 1 , nhg còn ở chung thì còn cãi nh:)) sớm muộn cx ph ra riêng","Chồng mình con 1 , nhưng còn ở chung thì còn cãi nhiều:)) sớm muộn cũng phải ra riêng"
Bọn mik sắp ra riêng rùi b,Bọn mình sắp ra riêng rồi bạn
Ra ở riêng chx bé?.,Ra ở riêng chưa bé?.
2 vck cố gắng xíu thuê nhà sống xa gd ck ra k cần ai phụ trôg cn cx đc mk vất vả tí k shao,2 vợ chồng cố gắng xíu thuê nhà sống xa gia đình chồng ra không cần ai phụ trông con cũng được mình vất vả tí không sao
nhg tư tưởng thoải mái là đính sống cần đến nhất,nhưng tư tưởng thoải mái là đáng sống cần đến nhất
S k ở riêng hả b?,Sao không ở riêng hả bạn?
"Respect cj, cuối cùng cta vẫn p tỉnh táo để CHỌN sự tử tế.","Respect chị, cuối cùng chúng ta vẫn phải tỉnh táo để CHỌN sự tử tế."
Welp lời khuyên của 1 thầy dạy tiếng ah của mk là “never date a co-worker” 🫠,Welp lời khuyên của 1 thầy dạy tiếng anh của mình là “never date a co-worker” 🫠
vì b hợp nch thì cx chỉ là ns ở môi trg ds th. Vs khi gặp nhx ng chung ngành cộng vs ziệc bn dành ra 8 10 tiếng trg ngày tiếp xúc vs ng ds thg xuyên,vì bạn hợp nói chuyện thì cũng chỉ là nói ở môi trường đó thôi. Với khi gặp những người chung ngành cộng với việc bạn dành ra 8 10 tiếng trong ngày tiếp xúc với người đó thường xuyên
nh khi mk bị rung động 1 cách bị động là v.,nhiều khi mình bị rung động 1 cách bị động là vậy.
Cám dỗ mỗi ng đều khôg hề ít bt dừng đúng lúc trân trọng hiện tại bt đủ… thì sẽ vượt qua và ko chán chj nhỉ,Cám dỗ mỗi người đều không hề ít biết dừng đúng lúc trân trọng hiện tại biết đủ… thì sẽ vượt qua và không chán chị nhỉ
vì chả cs lí do để chán ng mik đã chọn nếu mik kh đủ bản lĩnh lm n tươi tốt và ms mẻ hưnnn🫶🏻,vì chả có lí do để chán người mình đã chọn nếu mình không đủ bản lĩnh làm nó tươi tốt và mới mẻ hơnnn🫶🏻
mik dzừa trải qua 1 cuộc đấu tranh nội tâm khi dzừa kảm thấy mất lửa dzới mqh 3 năm hiện tại,mình vừa trải qua 1 cuộc đấu tranh nội tâm khi vừa cảm thấy mất lửa với mối quan hệ 3 năm hiện tại
dzừa thấy ms mẻ khi gặp 1-2 ng ms rất hợp gu ở chỗ lm họ chất lượng mindset tốt và good looking.,vừa thấy mới mẻ khi gặp 1-2 người mới rất hợp gu ở chỗ làm họ chất lượng mindset tốt và good looking.
"đôi lúc mìh hay nghĩ, nếu bthan còn single thì sẽ tnao, NHƯG DĨ NHIÊN mk bt giới hạn, bt đúng sai, nên chỉ dừng ở đấy.","đôi lúc mình hay nghĩ, nếu bản thân còn single thì sẽ thế nào, NHƯNG DĨ NHIÊN mình biết giới hạn, biết đúng sai, nên chỉ dừng ở đấy."
E vs 1 b quen nhau y nhau hơn 1 năm vì 2 đứa ở wa gần nhau đến như sự quen thuộc dzừa cách xa nhau 2 tháng bn í chán và ctay sau đók 1 tháng bn í ckhai nym.,Em với 1 bạn quen nhau yêu nhau hơn 1 năm vì 2 đứa ở quá gần nhau đến như sự quen thuộc vừa cách xa nhau 2 tháng bạn í chán và chia tay sau đó 1 tháng bạn í công khai người yêu mới.
Em rất respect c. Xung quanh ai cg cs cám dỗ cả.,Em rất respect chị. Xung quanh ai cũng có cám dỗ cả.
Nhg mik bt cái nào tht xứng đág để ở lại🥰,Nhưng mình biết cái nào thật xứng đáng để ở lại🥰
tâm sự của ng cs tình yêu lâu năm,tâm sự của người có tình yêu lâu năm
Chọn ng ms thì cs thể cx chỉ lặp lại qa trình cũ: cgiac ms mẻ zui sướng lúc ban đầu,Chọn người mới thì có thể cũng chỉ lặp lại quá trình cũ: cảm giác mới mẻ vui sướng lúc ban đầu
r dần dần ph trở lại vs thực tế.,rồi dần dần phải trở lại với thực tế.
"B toàn đề cập đến nhx cái cg rất nông cạn như ""hợp gu"", ""chất lượng"", ""mindset"", ""looking"" thì cs zì đặc biệt","Bạn toàn đề cập đến những cái cũng rất nông cạn như ""hợp gu"", ""chất lượng"", ""mindset"", ""looking"" thì có gì đặc biệt"
Ai tym tí hc xoq t qlai đọc,Ai tym tí học xong tao quay lại đọc
"đc hnay tâm sự vs bà b, mìnk ms nhớ ra bthan từng…","được hôm nay tâm sự với bà bạn, mình mới nhớ ra bản thân từng…"
cn ng ph bik ơn và bik đủ ms tht sự cs đc hp cj nhỉ 🥺,con người phải biết ơn và biết đủ mới thật sự có được hạnh phúc chị nhỉ 🥺
"Tui bt mấy bà còn thw, còn yêu, mắc nợ,….","Tui biết mấy bà còn thương, còn yêu, mắc nợ,…."
"Nhưg mk vẫn cs thể yêu họ, nhớ họ mak ko cần ở bên họ cũg đc màk.","Nhưng mình vẫn có thể yêu họ, nhớ họ mà không cần ở bên họ cũng được mà."
ctay đi,chia tay đi
csong này ph là tuần hoàn theo quỹ đạo từ xưa đến nay đàn ôg lun là ng đứng ra chịu trách nhiệm zới bn gái trg hợp này thì chú khuyên tht lòng hãy ctay chăm chú ziệc hc hành rùi kiếm tiền r ms nghĩ đến yêu .,cuộc sống này phải là tuần hoàn theo quỹ đạo từ xưa đến nay đàn ông luôn là người đứng ra chịu trách nhiệm với bạn gái trường hợp này thì chú khuyên thật lòng hãy chia tay chăm chú việc học hành rồi kiếm tiền rồi mới nghĩ đến yêu .
yêu đương trg lúc hc hành sẽ lm ảnh hưởng tương lai sau này chúc cháu lựa chọn thông thái,yêu đương trong lúc học hành sẽ làm ảnh hưởng tương lai sau này chúc cháu lựa chọn thông thái
Bỏ thui b,Bỏ thôi bạn
Lm ng yêu ah nhé,Làm người yêu anh nhé
Cái cũ ko ik shao cái ms tới?,Cái cũ không đi sao cái mới tới?
"dr , dứt khoát ik","đúng rồi , dứt khoát đi"
Hiện tại em đã chọn dừng lại vì kp vđ ds nx mak là ah còn tcam vs ng cũ,Hiện tại em đã chọn dừng lại vì không phải vấn đề đó nữa mà là anh còn tình cảm với người cũ
