text,target
10 hơn năm trước thi được 6.5 về gv TA khoe cả làng 🤣🤣,10 hơn năm trước thi được 6.5 về giáo viên tiếng Anh khoe cả làng 🤣🤣
"ai chê thì học hộ cái , ôn lên 7.0 còn khóc lên khóc xuống đâyy🙏🏻🙏🏻","ai chê thì học hộ cái , ôn lên 7.0 còn khóc lên khóc xuống đâyy🙏🏻🙏🏻"
"Đi học vì mục đích khác nhau, aim khác nhau.","Đi học vì mục đích khác nhau, aim khác nhau."
Miễn là mình học được kỹ năng mới và cần thiết trong cuộc sống biết áp dụng,Miễn là mình học được kỹ năng mới và cần thiết trong cuộc sống biết áp dụng
ngoài đời thực sự mình cũng chẳng quan tâm ai nói 7.5 là đại trà 8.0 mới giỏi mình thấy đây là một suy nghĩ không ổn lắm,ngoài đời thực sự mình cũng chẳng quan tâm ai nói 7.5 là đại trà 8.0 mới giỏi mình thấy đây là một suy nghĩ không ổn lắm
"Có AI rồi, học tiếng anh sẽ ko dc trọng dụng như trước.","Có AI rồi, học tiếng anh sẽ không được trọng dụng như trước."
Nhưng cũng đáng học mà,Nhưng cũng đáng học mà
5.0 là hs cấp 3.,5.0 là học sinh cấp 3.
6.5 là đáy xh hay gì??,6.5 là đáy xã hội hay gì??
6.0 không biết giấu mặt đi đâu☺️,6.0 không biết giấu mặt đi đâu☺️
"dmmm, t cũng muốn đại tràaaa","dmmm, tao cũng muốn đại tràaaa"
aim 7. thôi cũng muốn rồ mẹ r,aim 7. thôi cũng muốn rồ mẹ rồi
Hừm 1 thằng 75/990 toeic đang đọc và đánh giá,Hừm 1 thằng 75/990 toeic đang đọc và đánh giá
"2 năm trước : “7.5 ielts cao vãi đỉnh vãi” 2 năm sau : “ 7.5 ielts bị đại trà, bị chê tới chê lui”","2 năm trước : “7.5 ielts cao vãi đỉnh vãi” 2 năm sau : “ 7.5 ielts bị đại trà, bị chê tới chê lui”"
Ielts ko phản ánh kĩ năng sử dụng TA của m đúng lắm đâu nhiều khi 7.5 8. nghe ng bản xứ giao tiếp ngoài đời cũng khó nghe vc,Ielts không phản ánh kĩ năng sử dụng tiếng Anh của mày đúng lắm đâu nhiều khi 7.5 8. nghe người bản xứ giao tiếp ngoài đời cũng khó nghe vãi chưởng
Khi mà ở VN ngày nào còn việc quá tôn sùng Ielts hay dùng tiếng Anh để kèn cựa nhau thì việc này còn diễn ra dài Để đạt được 7.0 phải nỗ lực rất nhiều chứ không chỉ là mẹo nữa mà đôi khi cả khiếu học ngôn ngữ nhưng ở VN ielts từ bài test nước ngoài giờ như quy chuẩn để chọi nhau thì nhiều đứa bây h dở thói khinh ng 🥲,Khi mà ở Việt Nam ngày nào còn việc quá tôn sùng Ielts hay dùng tiếng Anh để kèn cựa nhau thì việc này còn diễn ra dài Để đạt được 7.0 phải nỗ lực rất nhiều chứ không chỉ là mẹo nữa mà đôi khi cả khiếu học ngôn ngữ nhưng ở Việt Nam ielts từ bài test nước ngoài giờ như quy chuẩn để chọi nhau thì nhiều đứa bây giờ dở thói khinh người 🥲
"🙂 đcm mơ ước của t, cỡ t phải học thêm 2-3 năm nữa may ra","🙂 đcm mơ ước của tao, cỡ tao phải học thêm 2-3 năm nữa may ra"
"cứ mỗi lần làm rớt đồ là la lên “oops xì” rồi cúi xuống nhặt lên, cảm thấy mình quá là hoạt hình.","cứ mỗi lần làm rớt đồ là la lên “oops xì” rồi cúi xuống nhặt lên, cảm thấy mình quá là hoạt hình."
th dc r,thôi được rồi
mới ngủ dậy đã thấy mình nổi tiếng,mới ngủ dậy đã thấy mình nổi tiếng
"cứ mỗi lần làm rớt đồ là t la lên ""oi oi oi"" rồi cuối xuống nhặt lên, cảm thấy mình quá là wibu","cứ mỗi lần làm rớt đồ là tôi la lên ""oi oi oi"" rồi cúi xuống nhặt lên, cảm thấy mình quá là wibu"
Ai sống tính cách của vk trong cuộc đời ngkhac z,Ai sống tính cách của vợ trong cuộc đời người khác vậy
"Vậy còn la ""á đụ mẹ gớt"" thì s","Vậy còn la ""á đụ mẹ rớt"" thì sao"
"Tao còn ""ái ya"", ""omg"", ""ouch"", ""damn"", ""ash bal"" cảm thấy mình hoạt hình thật.","Tao còn ""ái ya"", ""omg"", ""ouch"", ""damn"", ""ash bal"" cảm thấy mình hoạt hình thật."
những âm hưởng thật đẹp 🥰,những âm hưởng thật đẹp 🥰
Ê có ai trong đây vừa oops vừa chửi thề không^^ rớt đồ thì chửi còn oops kiểu nói cho vui do buồn miệng í.,Ê có ai trong đây vừa oops vừa chửi thề không^^ rớt đồ thì chửi còn oops kiểu nói cho vui do buồn miệng í.
Ngày nào t cũng sẽ oops xì vì nếu k làm t có cảm giác sẽ ăn không ngon và ngủ k yên ^^,Ngày nào tôi cũng sẽ oops xì vì nếu không làm tôi có cảm giác sẽ ăn không ngon và ngủ không yên ^^
Ê đọc cmt thấy giống vk quá,Ê đọc cmt thấy giống vợ quá
miền tây core,miền tây core
m thôi chưa ?,mày thôi chưa ?
Còn tui là dàn hợp xướng miền tây,Còn tui là dàn hợp xướng miền tây
"""Quá là hoạt hình"" ?🤡🥰😭😌👋","""Quá là hoạt hình"" ?🤡🥰😭😌👋"
số 21 hay 12 thì để nào lạ z mng,số 21 hay 12 thì để nào lạ vậy mọi người
như này đủ bựa ch =))))))))),như này đủ bựa chưa =)))))))))
"ae gợi ý cho tôi đặt tên với số áo fc điii, kiểu dạng tên: ""em chưa"", số: ""18"" ấy bựa bựa kiểu thế=)))))","anh em gợi ý cho tôi đặt tên với số áo fc điii, kiểu dạng tên: ""em chưa"", số: ""18"" ấy bựa bựa kiểu thế=)))))"
trư 8 giới,trư 8 giới
Tán 01 con ko con nào đổ,Tán 01 con không con nào đổ
mn oiii còn số 31 thì đặt sao cho bựa nhờ=))))),mọi người ơiiii còn số 31 thì đặt sao cho bựa nhờ=)))))
Nem chua 36,Nem chua 36
tôn ngộ 0,tôn ngộ 0
t nhớ hồi đó lớp t tính đặt tên áo đá banh giống 5 thầy trò đường tăng á,tôi nhớ hồi đó lớp tôi tính đặt tên áo đá banh giống 5 thầy trò đường tăng á
đường 3 tạng,đường 3 tạng
Chị làm sao để cải thiện được vậy ạ 😭,Chị làm sao để cải thiện được vậy ạ 😭
làm sao mà nhận ra được một người đang có vấn đề tâm lý trong khi người đó trông có vẻ rất ổn vậy,làm sao mà nhận ra được một người đang có vấn đề tâm lý trong khi người đó trông có vẻ rất ổn vậy
Huhu mng ơi em bị mất ngủ mấy ngày nay ko ngủ được và người rất mệt thậm trí là đau đầu nữa em bị sụt cân liên tục ko tăng được cân thậm trí ko muốn ăn ạ có cách nào để khắc phục ko ạ 😭😭,Huhu mọi người ơi em bị mất ngủ mấy ngày nay không ngủ được và người rất mệt thậm chí là đau đầu nữa em bị sụt cân liên tục không tăng được cân thậm chí không muốn ăn ạ có cách nào để khắc phục không ạ 😭😭
Đọc hết cmt và mình có gần hết lặng lẽ đi ra…,Đọc hết comment và mình có gần hết lặng lẽ đi ra…
ôi bản thân tôi ơi đọc cmt thấy mình chẳng thiếu gì,ôi bản thân tôi ơi đọc comment thấy mình chẳng thiếu gì
"Dẩm l gọi tao là có vấn đề về tâm lí, tao gọi ả là dẩm l","Dẩm lồn gọi tao là có vấn đề về tâm lí, tao gọi ả là dẩm lồn"
"Khó đoán lắm nma nếu nch mà thấy ng đó tiêu cực nhiều, đó có thể là dấu hiệu rồi","Khó đoán lắm nhưng mà nếu nói chuyện mà thấy người đó tiêu cực nhiều, đó có thể là dấu hiệu rồi"
Chủ đề này có lẽ tui là người có câu trả lời .,Chủ đề này có lẽ tui là người có câu trả lời .
Vì chính tôi đã trải qua giai đoạn từ nhẹ đến nặng .,Vì chính tôi đã trải qua giai đoạn từ nhẹ đến nặng .
Từ tuổi thơ đến trưởng thành .,Từ tuổi thơ đến trưởng thành .
"Và dấu hiệu nhận biết đầu tiên sẽ là tư duy , thần sắc , thể chất , giọng nói , ánh nhìn .","Và dấu hiệu nhận biết đầu tiên sẽ là tư duy , thần sắc , thể chất , giọng nói , ánh nhìn ."
Có rất nhiều bệnh tâm lí chung quy nó sẽ khiến người ta ăn ko ngon ngủ ko yên dẫn tới bất an lo lắng và tiêu cực hoặc hưng phấn quá đà .,Có rất nhiều bệnh tâm lí chung quy nó sẽ khiến người ta ăn không ngon ngủ không yên dẫn tới bất an lo lắng và tiêu cực hoặc hưng phấn quá đà .
... hành vi ko theo lẽ thường .,... hành vi không theo lẽ thường .
"Biểu hiện bên ngoài là khí sắc kém , người vàng vọt xanh xao do thiếu ngủ , ngủ nhiều nhưng ko sâu giấ","Biểu hiện bên ngoài là khí sắc kém , người vàng vọt xanh xao do thiếu ngủ , ngủ nhiều nhưng không sâu giấc"
Hehe chia sẻ nhỏ vì giờ mình ổn hơn thời điểm trước.,Hehe chia sẻ nhỏ vì giờ mình ổn hơn thời điểm trước.
Em cảm ơn ạ 😭,Em cảm ơn ạ 😭
Trước t gặp phải một dẩm l,Trước tao gặp phải một dẩm lồn
Dẩm l cứ thấy tao hành động khác ả là ả bảo tao có vấn đề về tâm lí,Dẩm lồn cứ thấy tao hành động khác ả là ả bảo tao có vấn đề về tâm lí
Klq nhma cho hỏi chơi dạng vr escape này ở đâu thế bà 🥺tui biết mỗi chỗ chơi truyền thống,Không liên quan nhưng mà cho hỏi chơi dạng vr escape này ở đâu thế bà 🥺tui biết mỗi chỗ chơi truyền thống
Lỡ vào chuỗi qtrong mà bà troll thì sao hả bà thơ 😂,Lỡ vào chuỗi quan trọng mà bà troll thì sao hả bà thơ 😂
Thì phải chịu 😆,Thì phải chịu 😆
Couple date đánh bida mà cược tiền nước + tiền giờ thì quả thật ....,Couple date đánh bida mà cược tiền nước + tiền giờ thì quả thật ....
Cái gì dễ gây xích mích thì mình né ra là được 8 tháng đang yên ổn tự dưng dấn vào xong cãi nhau,Cái gì dễ gây xích mích thì mình né ra là được 8 tháng đang yên ổn tự dưng dấn vào xong cãi nhau
ko chơi cái này thì làm cái khác.,không chơi cái này thì làm cái khác.
Chơi game cọc tính thì bth bà ơi.,Chơi game cọc tính thì bình thường bà ơi.
"Hạn chế rủ, kiếm cái khác chơi bà","Hạn chế rủ, kiếm cái khác chơi bà"
Chỉ là máu game thủ trỗi dậy thôi.,Chỉ là máu game thủ trỗi dậy thôi.
Nghe mình bỏ qua ha chứ chứ vì thế mà ctay tội ổng,Nghe mình bỏ qua ha chứ chứ vì thế mà chia tay tội ổng
"Tớ chơi game cùng ae thì có thể toxic, chửi nhau, háo thắng vì mục đích là lên rank hoặc đơn giản là muốn thắng.","Tớ chơi game cùng anh em thì có thể toxic, chửi nhau, háo thắng vì mục đích là lên rank hoặc đơn giản là muốn thắng."
Nhưng chơi cùng ny thì mục đích khác hẳn rồi chơi để vui cùng nhau nhưng đặt việc thắng lên trên cả ny thì ko đi đường dài dc đâu,Nhưng chơi cùng người yêu thì mục đích khác hẳn rồi chơi để vui cùng nhau nhưng đặt việc thắng lên trên cả người yêu thì không đi đường dài được đâu
giờ mới chỉ là chơi game thôi sau này nhiều thứ nữa khéo ném bạn ra rìa,giờ mới chỉ là chơi game thôi sau này nhiều thứ nữa khéo ném bạn ra rìa
Thế mới nói chơi mấy game kiểu này lòi ra nhiều thứ lắm :)) trc t chơi nintendo ổng cọc quá lỡ mồm bảo t chơi ngu t ctay luôn ko lói nhiều,Thế mới nói chơi mấy game kiểu này lòi ra nhiều thứ lắm :)) trước tôi chơi nintendo ổng cọc quá lỡ mồm bảo tôi chơi ngu tôi chia tay luôn không nói nhiều
Tui với ny quen nhau 8 tháng bth thì ổng cx hiền cx chiều t lắm,Tui với người yêu quen nhau 8 tháng bình thường thì ổng cũng hiền cũng chiều tui lắm
dịp gì cx chủ động mua quà cho t. Trc toàn đi cafe chụp choẹt là chính thì dạo đây đổi không khí t rủ ổng đi chơi game,dịp gì cũng chủ động mua quà cho tôi. Trước toàn đi cafe chụp choẹt là chính thì dạo đây đổi không khí tôi rủ ổng đi chơi game
mấy kiểu bi-a nintendo vr escape room đủ cả thì t cảm giác ổng bắt đầu lộ tính cách 🤡,mấy kiểu bi-a nintendo vr escape room đủ cả thì tôi cảm giác ổng bắt đầu lộ tính cách 🤡
Bà sợt amaze là ra nhó,Bà search amaze là ra nhớ
T đọc tới câu “thôi em ngồi kia đi” là thấy cấn rồi đó 🙂,Tôi đọc tới câu “thôi em ngồi kia đi” là thấy cấn rồi đó 🙂
mình cũng ngu ngơ dữ lắm cái gì cũng k biết hay hỏi ảnh mấy câu ngu ngu,mình cũng ngu ngơ dữ lắm cái gì cũng không biết hay hỏi ảnh mấy câu ngu ngu
lâu lâu chơi game có ván di chuyển ngáo ngơ dẫn đến combat thua trong khi ván đó đang có lợi thế các kiểu nha,lâu lâu chơi game có ván di chuyển ngáo ngơ dẫn đến combat thua trong khi ván đó đang có lợi thế các kiểu nha
kiểu thua game mà bản thân mình tự tức mình luôn đó nhưng người yêu mình chưa bao giờ nói gì mình hết,kiểu thua game mà bản thân mình tự tức mình luôn đó nhưng người yêu mình chưa bao giờ nói gì mình hết
ng iu mình chứ ai đâu mà nặng lờii,người yêu mình chứ ai đâu mà nặng lờii
T chơi game dở ói mà chồng t vẫn cố gắng gánh t lên đc cao thủ liên quân nè 😀 dù thi thoảng chắc cũng cay mấy lần t chơi ngu nhưng vẫn kiên nhẫn nhẹ nhàng chỉ t chơi để cùng leo rank.,Tôi chơi game dở ói mà chồng tôi vẫn cố gắng gánh tôi lên được cao thủ liên quân nè 😀 dù thi thoảng chắc cũng cay mấy lần tôi chơi ngu nhưng vẫn kiên nhẫn nhẹ nhàng chỉ tôi chơi để cùng leo rank.
Chơi game với phụ nữ cho vui tình cảm đi lên thui chứ hơn thua là dở òi,Chơi game với phụ nữ cho vui tình cảm đi lên thôi chứ hơn thua là dở rồi
Chúng mày thôi chiến tranh cho tao đi học không ?,Chúng mày thôi chiến tranh cho tao đi học không ?
tht sự t quên cách đi xe đạp r,thật sự tôi quên cách đi xe đạp rồi
đi hoà giải đi,đi hoà giải đi
"bth t di 25, mấy nay 50 có hôm 60 dcm 😇😇😇 tiền di học = tiền ăn cả ngày mẹ r","bình thường tôi đi 25, mấy nay 50 có hôm 60 dcm 😇😇😇 tiền đi học = tiền ăn cả ngày mẹ rồi"
