,text,target
2948,Và ổng đã là ck cũ cách đây 38 năm rùi,Và ông đã là chồng cũ cách đây 38 năm rồi
2949,"Tr má ông này kiếp trc quét lá dds ở chùa nào z, số hưởng z mà kbiet trân trọng.","Trời má ông này kiếp trước quét lá đa ở chùa nào vậy, số hưởng vậy mà không biết trân trọng."
2950,"Nma em càng thk cách c thz thứ nhg vẫn dứt khoát k cho ông này cơ hội hơn, buông đc bỏ được","Nhưng mà em càng thích cách chị tha thứ nhưng vẫn dứt khoát không cho ông này cơ hội hơn, buông được bỏ được"
2951,C vamr ơn em.,Chị cảm ơn em.
2952,"Nếu đủ tin tưởng, e có thể tâm sự, nếu chia sẻ đc j c sẽ chia sẻ zới e.","Nếu đủ tin tưởng, em có thể tâm sự, nếu chia sẻ được gì chị sẽ chia sẻ với em."
2953,Ui nghe đến đoạn ổng ngoại tình mà tôi lại nhẹ lòng.,Ui nghe đến đoạn ông ngoại tình mà tôi lại nhẹ lòng.
2954,Vì đấy là lí do chính đáng để tiêu hôn.,Vì đấy là lí do chính đáng để tiêu hôn.
2955,"Tôi ko muốn cổ vũ qi ni hôn, nhg rất thw nhx ng có ucoocj hôn nhân ko hp","Tôi không muốn cổ vũ ai ly hôn, nhưng rất thương những người có cuộc hôn nhân không hạnh phúc"
2956,Ik đâu k ns Tiền thì k cho thì là k tôn chọng k yêu hãm mà còn bày đặt tốt đẹp chi v,Đi đâu không nói Tiền thì không cho thì là không tôn trọng không yêu hãm mà còn bày đặt tốt đẹp chi vậy
2957,ê gzwpj t nà t tù chối k nhìn mặt lunnn á ai k tốt zới m thì là next gấp nka,ê gặp tôi là tôi từ chối không nhìn mặt luôn á ai không tốt với mình thì là next gấp nha
2958,Đọc lướt qa t tưởng 500 chiệu,Đọc lướt qua tôi tưởng 500 triệu
2959,mà ghi capp ck cũ t nghĩ chắc ctay r ck cũ để lại tài sản hay g đó nên ráng đọc hết câu chuyện và cmt .Ai dè đọc hết xem lại alf 500 ngàn .Ủa 😃,mà ghi caption chồng cũ tôi nghĩ chắc chia tay rồi chồng cũ để lại tài sản hay gì đó nên ráng đọc hết câu chuyện và comment .Ai dè đọc hết xem lại là 500 ngàn .Ủa 😃
2960,Đừng quan tâm họ nx.,Đừng quan tâm họ nữa.
2961,Tập trung dào m và sống tht happy nka em 🥰,Tập trung vào mình và sống thật hạnh phúc nha em 🥰
2962,"Zạ vâng, vì giá trị của mk ko phù hợp nên ổng ms ik tìm lơi khác, nên e để họ ik.","Dạ vâng, vì giá trị của mình không phù hợp nên ông mới đi tìm nơi khác, nên em để họ đi."
2963,Ai cug sứng đáng hp mà.,Ai cũng xứng đáng hạnh phúc mà.
2964,Níu kéo tri ng ko thw m chứ 🥰,Níu kéo chi người không thương mình chứ 🥰
2965,Cmar ơn e. H c ko phàn nàn g về cs hết.,Cảm ơn em. Giờ chị không phàn nàn gì về cuộc sống hết.
2966,Đủ đầy nè 🥰,Đủ đầy nè 🥰
2967,"Zạ vâng, e cảm ơn a đã tria sẻ.","Dạ vâng, em cảm ơn anh đã chia sẻ."
2968,"Gửi c một cái ôm 🫂 em faats thk tư tưởng cuae c, mạnh mẽ dứt khoát zà ko ầm ĩ..","Gửi chị một cái ôm 🫂 em rất thích tư tưởng của chị, mạnh mẽ dứt khoát và không ầm ĩ."
2969,"Nh ng ciws nghĩ tha thứ nà còn yeei còn thw nhg ko phải, nh khi tha thứ là để m buông bỏ.","Nhiều người cứ nghĩ tha thứ là còn yêu còn thương nhưng không phải, nhiều khi tha thứ là để mình buông bỏ."
2970,Ah ck tốt mà ah ý sai thì vho ank ý cơ hội sửa thui cuộc đời s ko bao zung hơn để cn nó có bố,Anh chồng tốt mà anh ý sai thì cho anh ý cơ hội sửa thôi cuộc đời sao không bao dung hơn để con nó có bố
2971,còn cứ khăng khăng ly hôn thì cx có nghĩ trồng cây thì cây n đổ cx ph cholngs ph cột lại chớ cứ nghĩ n tự thẳng tắp Ank ý là lái xe thì tỷ lệ tòng teng ko ph là ko có,còn cứ khăng khăng ly hôn thì cũng có nghĩ trồng cây thì cây nó đổ cũng phải chống phải cột lại chứ cứ nghĩ nó tự thẳng tắp Anh ý là lái xe thì tỷ lệ tòng teng không phải là không có
2972,tôi combat zới caf cái toptop zì bản final KĐNR wa đỉnh,tôi combat với cả cái tiktok vì bản final Không Đau Nữa Rồi quá đỉnh
2973,Cái zọng hát như nàng cá voi saay thẳm từ đại dương vang lên miêu tả nỗi buồn sâu sắc từ trái tim,Cái giọng hát như nàng cá voi sâu thẳm từ đại dương vang lên miêu tả nỗi buồn sâu sắc từ trái tim
2974,ma mị mà n cuốn mà n buồnnn.,ma mị mà nó cuốn mà nó buồn.
2975,Z mà soang ljcs đó ớ🥰,Vậy mà xoang lúc đó á🥰
2976,"Gth đi chị, sao em nghe xog bài k đau nx r em khóc giữ dội như vậy??","Giải thích đi chị, sao em nghe xong bài không đau nữa rồi em khóc dữ dội như vậy??"
2977,Soang kiểu gì mà hát xog ng nghe nc mắt nc mũi tùm ulm😭🫰🏻🏻🏻🏻,Xoang kiểu gì mà hát xong người nghe nước mắt nước mũi tùm lum😭🫰🏻
2978,Soang mà ocwr đó he bà=)),Xoang mà cỡ đó hả bà=))
2979,"Lên c mã hát chay một đoạn Ko đau nx rùi lại giùm em, rốp rẻng trong tuần lun c ớiiiii","Lên con mã hát chay một đoạn Không đau nữa rồi lại giùm em, rốp rẻng trong tuần luôn chị ơiiiii"
2980,cgi zậy c?,cái gì vậy chị?
2981,Nhg vẫn cảm động lắm ng ơi 😭😭😭,Nhưng vẫn cảm động lắm người ơi 😭😭😭
2982,Tui tưởng bà ns bà yêu puhj nữ 🤣🤣 Nhma tui mê giọng xoang này của bà wa 🫶🏻,Tui tưởng bà nói bà yêu phụ nữ 🤣🤣 Nhưng mà tui mê giọng xoang này của bà quá 🫶🏻
2983,=))))) kiểu nó p z,=))))) kiểu nó phải thế
2984,Tôi chs gzme thua quài tuscs qs tôi cắn lunnn cái đt,Tôi chơi game thua hoài tức quá tôi cắn luôn cái điện thoại
2985,Xoang cỡ anof mà lm emm luỵ zọng cj ròiii nè bắt đền 😾,Xoang cỡ nào mà làm em lụy giọng chị rồi nè bắt đền 😾
2986,Nma intro vs outro của mắ hay nhứt bài đó mắ 🙇‍♀️,Nhưng mà intro với outro của má hay nhất bài đó má 🙇‍♀️
2987,Dụ g ó bà,Vụ gì vậy bà
2988,Tôi có một truyện muốn thú nhận …,Tôi có một chuyện muốn thú nhận …
2989,Nây đấy b 😔,Lây đấy bạn 😔
2990,"Ko, t kp xem phim đọc truyện nh ấy","Không, tôi không xem phim đọc truyện nhiều ấy"
2991,hnhu đag kể nại cuộc đời của t (?),hình như đang kể lại cuộc đời của tao (?)
2992,Tội bà z haizz,Tội bà vậy haizz
2993,xem phim nh wa r đoá 😂,xem phim nhiều quá rồi đó 😂
2994,Tụi mình là nv qa đg đó bà😂,Tụi mình là nhân vật qua đường đó bà😂
2995,Mỗi dán 1 hộp ensure ak,Mỗi ván 1 hộp ensure à
2996,ê má y trang 🤡,ê má y chang 🤡
2997,=))) trắc sau bớt xem phim hàn v☺️,=))) chắc sau bớt xem phim hàn vậy☺️
2998,Ko s hết.,Không sao hết.
2999,"Đợi zào viện dưỡng lão mìh có thể lm quen ông bn p bên, rủ nhau ik uống sữa Ensure vs ăn chsos đc mà 🌚","Đợi vào viện dưỡng lão mình có thể làm quen ông bạn phòng bên, rủ nhau đi uống sữa Ensure với ăn cháo được mà 🌚"
3000,Sau ae lập sòng oánh tú lơ khơ trg viện dưỡng lão,Sau anh em lập sòng oánh tú lơ khơ trong viện dưỡng lão
3001,Lm NPC nhìn ngts hp,Làm NPC nhìn người ta hạnh phúc
3002,Hồi bé xem ngôn tình tung của cx iwowcs có tình đầu ở capas 3 Lên cấp 3 lại mong có mối tình như mơ vs tiền bối khoqs trên ở ĐH Lên ĐH thì nghĩ đến chiện tình công sở nguwwocj ngọt sủng đầy kích thk H ra trg ik lm r và t ch rtair nghiệm bất kỳ điều lào kể trên 😇,Hồi bé xem ngôn tình Trung Quốc cũng ước có tình đầu ở cấp 3 Lên cấp 3 lại mong có mối tình như mơ với tiền bối khoá trên ở đại học Lên đại học thì nghĩ đến chuyện tình công sở ngược ngọt sủng đầy kích thích Giờ ra trường đi làm rồi và tôi chưa trải nghiệm bất kỳ điều nào kể trên 😇
3003,uh zcm THT LUN ẤY??,uh dcm THẬT LUÔN ẤY??
3004,t cũg ảo y v 😔,tôi cũng ảo y vậy 😔
3005,Same 🥲 hồi ms vào c3 cứ nghĩ m sẽ có 1 mối tình gà bông thanh xuzan zườn trg xog đến cả tn đh ch đc nắm tay ai cả 💀,Same 🥲 hồi mới vào cấp 3 cứ nghĩ mình sẽ có 1 mối tình gà bông thanh xuân vườn trường xong đến cả tốt nghiệp đại học chưa được nắm tay ai cả 💀
3006,Do kén chọn và mơ mộng qs đó bà,Do kén chọn và mơ mộng quá đó bà
3007,T cx ik lm mấy năm rloif cug trưa trải nghiệm bất cứ ddieejf j con vk kể cả,Tôi cũng đi làm mấy năm rồi cũng chưa trải nghiệm bất cứ điều gì con vợ kể cả
3008,"ph vui chứ, những ng thầy đầu zơid","phải vui chứ, những người thầy đầu đời"
3009,vừa kể zừa cười 🤣,vừa kể vừa cười 🤣
3010,Mấy ng đó họ có trải nghiệm nh vs vốn xống dày á b.,Mấy người đó họ có trải nghiệm nhiều với vốn sống dày á bạn.
3011,Ko hẳn là ik nh hơi gapwj nh ng.,Không hẳn là đi nhiều hơi gặp nhiều người.
3012,Mà trg bất cứ hành động lời ns nào họ cug có khả năng phân tích tình huống thgian,Mà trong bất cứ hành động lời nói nào họ cũng có khả năng phân tích tình huống thời gian
3013,hoàn cảnh xung quanh và có trất liệu cho trí não.,hoàn cảnh xung quanh và có chất liệu cho trí não.
3014,Kiểu z nên thấy zằng họ lun có chủ đề cho mọi thứ,Kiểu vậy nên thấy rằng họ luôn có chủ đề cho mọi thứ
3015,Bẩm sinh + ouyeenj tập.,Bẩm sinh + luyện tập.
3016,Bẩm xinh thì k ns hs.,Bẩm sinh thì không nói ha.
3017,"Luyện tập thì quan xát xung quqnh, coi ai ns gù mà họ cười.","Luyện tập thì quan sát xung quanh, coi ai nói gì mà họ cười."
3018,Khi kể chuyện thì tạo bất ngờ bằng cái kết ngược vs nẽ thg.,Khi kể chuyện thì tạo bất ngờ bằng cái kết ngược với lẽ thường.
3019,"Kể câu chuyện có csis kết mập mờ ""hack lão"" cho ngat tự hiểu ra.","Kể câu chuyện có cái kết mập mờ ""hack não"" cho người ta tự hiểu ra."
3020,Vd một câu đùa sưa: - Em tht dam dang.,Ví dụ một câu đùa xưa: - Em thật đảm đang.
3021,Chắc hoqtj ngôn vs kiểu đầu nhảy số nhznh á.,Chắc hoạt ngôn với kiểu đầu nhảy số nhanh á.
3022,"Qtrong lqf ngôn từ và thái độ á, chứ nh khi b t kể cái chuyện bt mà t cx cười khùng","Quan trọng là ngôn từ và thái độ á, chứ nhiều khi bạn tôi kể cái chuyện bình thường mà tôi cũng cười khùng"
3023,Bt những người hài hước trong csong ít có được nh giây phút hp.,Bình thường những người hài hước trong cuộc sống ít có được nhiều giây phút hạnh phúc.
3024,Nên bản lăng tnh của họ là ph tự tạo ra niềm zui cho chính mik và khả năng nhìn thấy sự hài hywowcs trg mọi tình huống là kqua của điều đó - khả năng tự mua zui cho bthan.,Nên bản năng tự nhiên của họ là phải tự tạo ra niềm vui cho chính mình và khả năng nhìn thấy sự hài hước trong mọi tình huống là kết quả của điều đó - khả năng tự mua vui cho bản thân.
3025,Trc crush bảo t nhạt qa..... h t mặn hơn nc biển dẫn chẳng ocs đc em,Trước crush bảo tôi nhạt quá..... giờ tôi mặn hơn nước biển vẫn chẳng có được em
3026,Do cơ địa nhể,Do cơ địa nhỉ
3027,t cps một thắc mắc: nhx ng hài hước họ lunnn ns các câu chuyện rất zui có thể oaf cười tới rie lunnn.,tôi có một thắc mắc: những người hài hước họ luôn nói các câu chuyện rất vui có thể là cười tới chết luôn.
3028,Nhg họ lấy đâu ra nhx câu chuyện đó nhỉ và s họ có thể hài hước qs dzị ?,Nhưng họ lấy đâu ra những câu chuyện đó nhỉ và sao họ có thể hài hước quá vậy ?
3029,Chuyện trỉ hài khi đc kể từ miệng n,Chuyện chỉ hài khi được kể từ miệng nó
3030,Vì tâm lý của mn hầu hết là lo lawgns và sợ khi đối diện vs nhx điều đó,Vì tâm lý của mọi người hầu hết là lo lắng và sợ khi đối diện với những điều đó
3031,sợ ns ra bme ko thấu hiểu vì kphai phju huynh nào cũng sẵn sàng lắng nghe c cái ý.,sợ nói ra bố mẹ không thấu hiểu vì không phải phụ huynh nào cũng sẵn sàng lắng nghe con cái ý.
3032,"Và đặt m vào tâm lý của nhx đứa trre thì sẽ k nghĩ đc nh như vậy, họ chỉ sợ hãi th.","Và đặt mình vào tâm lý của những đứa trẻ thì sẽ không nghĩ được nhiều như vậy, họ chỉ sợ hãi thôi."
3033,"Dần dần hình thành thói quen cho đến khi olwns lên, ăn asau vào tiêm thức.","Dần dần hình thành thói quen cho đến khi lớn lên, ăn sâu vào tiềm thức."
3034,"ko tht sự đúng và cx ko tht sự sai, uqan điểm này chủ quan thôi b ạ","không thật sự đúng và cũng không thật sự sai, quan điểm này chủ quan thôi bạn ạ"
3035,ngoài ra còn bị phazn biệt đối xử bất công giữa nam zà nữ 🤡 Mẹ t lun giành sự qtam và yeej thw cho a2 của t,ngoài ra còn bị phân biệt đối xử bất công giữa nam và nữ 🤡 Mẹ tôi luôn dành sự quan tâm và yêu thương cho anh hai của tôi
3036,tro rawgnf q2 t khổ cực nên lunnn mua đồ ăn ngon cho a2.,cho rằng anh hai tôi khổ cực nên luôn mua đồ ăn ngon cho anh hai.
3037,Còn zới t thì chỉ hc hành th nên chẳng ocs g mệt mỏi 🤡 z là ngày nào ik lm về mệt lfa lôi t za chửi,Còn với tôi thì chỉ học hành thôi nên chẳng có gì mệt mỏi 🤡 thế là ngày nào đi làm về mệt là lôi tôi ra chửi
3038,còn trc mặt a2 thì duij ràng yêu thw 🤡,còn trước mặt anh hai thì dịu dàng yêu thương 🤡
3039,"Z đứa trẻ “hiểu chuyện” đó đã lỡ loqns oeen nvay rùi, lsao để có thể bớt ik vđe tâm lí đó z","Vậy đứa trẻ “hiểu chuyện” đó đã lỡ lớn lên như vậy rồi, làm sao để có thể bớt đi vấn đề tâm lý đó vậy"
3040,"hiểu chuyện nà hpng có kẹo ăn, gòi tutu n nổ banh xác vì đè nén qa nh.","hiểu chuyện là không có kẹo ăn, rồi từ từ nó nổ banh xác vì đè nén quá nhiều."
3041,cảm ơn chủ tus đã ns nên nỗi lòng tui 🌧️🩵,cảm ơn chủ tus đã nói lên nỗi lòng tôi 🌧️🩵
3042,"Hoặc là gặp đc người giusp họ đc yêu thw và trở nên tốt hơn, nhg cnay khá nà ít.","Hoặc là gặp được người giúp họ được yêu thương và trở nên tốt hơn, nhưng cái này khá là ít."
3043,"Hoặc lfa tự sio chiếu lại bthan mk, trif chuyện vs mik nh hơn, hojc cách vỗ về đứa trẻ bị tổn thw đấy..","Hoặc là tự soi chiếu lại bản thân mình, trò chuyện với mình nhiều hơn, học cách vỗ về đứa trẻ bị tổn thương đấy."
3044,Xhieem nghiệm lại mọi thứ giiễn ra xung auanh mik.,Chiêm nghiệm lại mọi thứ diễn ra xung quanh mình.
